code_insee,departement,loyer_moyen,nom,code_postal,population,note
91174,91,14.38,Corbeil-Essonnes,91100,51234,2.1
91179,91,15.29,Le Coudray-Montceaux,91830,4844,4.0
91191,91,16.01,Crosne,91560,9369,2.8
91200,91,13.69,Dourdan,91410,10452,3.7
91201,91,15.67,Draveil,91210,28602,4.0
91204,91,15.01,Écharcon,91540,791,3.2
91207,91,14.59,Égly,91520,6322,2.6
91215,91,14.72,Épinay-sous-Sénart,91860,12266,2.7
91216,91,17.05,Épinay-sur-Orge,91360,11184,3.4
91223,91,13.21,Étampes,91150,25629,3.3
91225,91,15.57,Étiolles,91450,3144,4.2
91226,91,13.66,Étréchy,91580,6729,3.1
91228,91,14.78,Évry-Courcouronnes,91000,66851,3.1
91232,91,13.93,La Ferté-Alais,91590,3659,3.7
91235,91,14.95,Fleury-Mérogis,91700,13641,1.4
91249,91,15.46,Forges-les-Bains,91470,3923,
91272,91,17.85,Gif-sur-Yvette,91190,21007,4.0
91274,91,16.3,Gometz-la-Ville,91400,1502,
91275,91,16.67,Gometz-le-Châtel,91940,2664,3.9
91286,91,14.77,Grigny,91350,28201,1.7
91312,91,17.75,Igny,91430,9917,3.2
91315,91,14.54,Itteville,91760,6522,1.2
91318,91,14.14,Janville-sur-Juine,91510,1970,2.6
91326,91,16.03,Juvisy-sur-Orge,91260,17454,2.8
91330,91,14.8,Lardy,91510,5483,4.0
91333,91,14.82,Leuville-sur-Orge,91310,4378,2.9
91338,91,15.71,Limours,91470,6492,3.7
91339,91,15.04,Linas,91310,6842,2.3
91340,91,15.65,Lisses,91090,7333,4.1
91345,91,15.82,Longjumeau,91160,21269,2.8
91347,91,15.14,Longpont-sur-Orge,91310,6375,3.3
91359,91,13.15,Maisse,91720,2780,3.4
91363,91,15.03,Marcoussis,91460,8138,3.7
91376,91,14.76,Marolles-en-Hurepoix,91630,5610,3.3
91377,91,17.9,Massy,91300,50644,3.1
91386,91,15.63,Mennecy,91540,15292,4.1
91390,91,11.11,Le Mérévillois,91660,3305,
91405,91,14.01,Milly-la-Forêt,91490,4635,4.1
91421,91,16.28,Montgeron,91230,23760,3.5
91425,91,14.98,Montlhéry,91310,7681,3.0
91432,91,16.11,Morangis,91420,13424,3.5
91433,91,13.68,Morigny-Champigny,91150,4346,4.2
91434,91,15.34,Morsang-sur-Orge,91390,20124,3.1
91457,91,15.07,La Norville,91290,4331,3.7
91458,91,15.55,Nozay,91620,4511,4.0
91461,91,14.72,Ollainville,91340,4759,3.7
91468,91,14.26,Ormoy,91540,2158,4.0
91471,91,17.56,Orsay,91400,15503,3.9
91477,91,16.84,Palaiseau,91120,35236,3.8
91479,91,15.92,Paray-Vieille-Poste,91550,7814,3.7
91494,91,15.81,Le Plessis-Pâté,91220,4140,3.9
91514,91,15.31,Quincy-sous-Sénart,91480,9426,3.3
91521,91,15.28,Ris-Orangis,91130,29745,2.9
91534,91,17.35,Saclay,91400,4256,4.5
91540,91,14.44,Saint-Chéron,91530,5238,4.0
91549,91,15.81,Sainte-Geneviève-des-Bois,91700,35830,3.6
91552,91,14.99,Saint-Germain-lès-Arpajon,91180,10983,3.5
91553,91,15.37,Saint-Germain-lès-Corbeil,91250,7488,4.0
91570,91,15.06,Saint-Michel-sur-Orge,91240,20484,3.3
91573,91,15.16,Saint-Pierre-du-Perray,91280,11220,4.1
91577,91,15.34,Saintry-sur-Seine,91250,5797,4.3
91579,91,14.19,Saint-Vrain,91770,3059,3.6
91587,91,15.86,Saulx-les-Chartreux,91160,6416,2.8
91589,91,15.05,Savigny-sur-Orge,91600,36577,2.8
91599,91,15.24,Soisy-sur-École,91840,1282,
91600,91,15.16,Soisy-sur-Seine,91450,7213,3.1
91617,91,15.29,Tigery,91250,4294,3.5
91645,91,18.31,Verrières-le-Buisson,91370,14888,4.2
91648,91,14.67,Vert-le-Grand,91810,2262,2.9
91657,91,15.62,Vigneux-sur-Seine,91270,31394,3.2
91659,91,14.76,Villabé,91100,5487,4.0
91661,91,16.14,Villebon-sur-Yvette,91140,10466,3.2
91665,91,15.7,La Ville-du-Bois,91620,8010,2.2
91666,91,15.4,Villejust,91140,2425,4.0
91667,91,16.13,Villemoisson-sur-Orge,91360,7058,3.2
91685,91,15.64,Villiers-sur-Orge,91700,4600,3.3
91687,91,15.27,Viry-Châtillon,91170,30865,3.4
91689,91,16.99,Wissous,91320,7133,2.5
91691,91,16.1,Yerres,91330,29318,4.2
91692,91,15.3,Les Ulis,91940,25024,3.1
92002,92,19.79,Antony,92160,62760,3.9
92004,92,20.82,Asnières-sur-Seine,92600,87143,3.4
92007,92,19.4,Bagneux,92220,40936,2.3
92009,92,20.52,Bois-Colombes,92270,28841,3.3
92012,92,25.5,Boulogne-Billancourt,92100,121583,3.7
92014,92,20.43,Bourg-la-Reine,92340,21050,3.7
92019,92,19.63,Châtenay-Malabry,92290,34021,2.8
92020,92,20.75,Châtillon,92320,36639,3.6
92022,92,20.23,Chaville,92370,20771,3.4
92023,92,20.16,Clamart,92140,52925,3.9
92024,92,21.22,Clichy,92110,63089,3.2
92025,92,19.26,Colombes,92700,86534,3.1
92026,92,23.38,Courbevoie,92400,81558,3.4
92032,92,19.12,Fontenay-aux-Roses,92260,25531,3.8
92033,92,20.8,Garches,92380,17795,3.8
92035,92,21.41,La Garenne-Colombes,92250,29642,3.8
92036,92,18.99,Gennevilliers,92230,48530,3.0
92040,92,24.05,Issy-les-Moulineaux,92130,67981,3.6
92044,92,26.78,Levallois-Perret,92300,66082,3.9
92046,92,21.91,Malakoff,92240,30950,3.6
92048,92,21.46,Meudon,92190,45818,3.8
92049,92,22.62,Montrouge,92120,48352,4.1
92050,92,19.2,Nanterre,92000,96277,2.9
92051,92,29.98,Neuilly-sur-Seine,92200,59599,3.7
92060,92,20.58,Le Plessis-Robinson,92350,30061,4.3
92062,92,23.97,Puteaux,92800,45157,3.9
92063,92,20.59,Rueil-Malmaison,92500,78317,3.5
92064,92,23.53,Saint-Cloud,92210,30012,2.9
92071,92,21.11,Sceaux,92330,20004,4.2
92072,92,21.37,Sèvres,92310,23463,4.1
92073,92,22.67,Suresnes,92150,49311,3.7
92075,92,22.03,Vanves,92170,27846,2.8
92076,92,19.46,Vaucresson,92420,8683,3.8
92077,92,19.27,Ville-d'Avray,92410,11225,3.8
92078,92,17.51,Villeneuve-la-Garenne,92390,24097,3.2
93001,93,17.51,Aubervilliers,93300,88948,2.3
93005,93,16.95,Aulnay-sous-Bois,93600,86969,2.5
93006,93,19.6,Bagnolet,93170,36060,2.0
93007,93,16.53,Le Blanc-Mesnil,93150,57498,3.6
93008,93,15.73,Bobigny,93000,54363,2.6
93010,93,16.42,Bondy,93140,54587,1.9
93013,93,17.18,Le Bourget,93350,15905,2.8
93014,93,15.19,Clichy-sous-Bois,93390,28782,2.4
93015,93,16.58,Coubron,93470,4921,3.8
93027,93,16.54,La Courneuve,93120,45053,2.1
93029,93,16.95,Drancy,93700,72376,2.6
93030,93,15.21,Dugny,93440,11073,2.0
93031,93,15.35,Épinay-sur-Seine,93800,54611,3.1
93032,93,16.04,Gagny,93220,39661,3.2
93033,93,16.64,Gournay-sur-Marne,93460,6844,4.3
93039,93,18.23,L'Île-Saint-Denis,93450,8288,2.2
93045,93,22.43,Les Lilas,93260,23447,3.4
93046,93,16.0,Livry-Gargan,93190,45692,2.5
93047,93,15.65,Montfermeil,93370,27928,3.6
93048,93,20.22,Montreuil,93100,111240,2.9
93049,93,18.01,Neuilly-Plaisance,93360,20878,3.6
93050,93,16.06,Neuilly-sur-Marne,93330,35907,3.5
93051,93,17.18,Noisy-le-Grand,93160,67871,3.8
93053,93,16.93,Noisy-le-Sec,93130,44463,2.4
93055,93,19.57,Pantin,93500,59846,3.5
93057,93,16.17,Les Pavillons-sous-Bois,93320,23898,3.5
93059,93,16.33,Pierrefitte-sur-Seine,93380,30861,2.0
93061,93,20.76,Le Pré-Saint-Gervais,93310,17351,3.3
93062,93,17.07,Le Raincy,93340,14569,4.2
93063,93,18.62,Romainville,93230,30087,3.2
93064,93,17.22,Rosny-sous-Bois,93110,46024,3.5
93066,93,17.79,Saint-Denis,93200,112852,2.3
93070,93,19.71,Saint-Ouen-sur-Seine,93400,50697,2.6
93071,93,16.27,Sevran,93270,51734,2.6
93072,93,16.79,Stains,93240,38285,2.8
93073,93,16.06,Tremblay-en-France,93290,36461,3.4
93074,93,15.36,Vaujours,93410,7181,2.2
93077,93,16.51,Villemomble,93250,30405,3.5
93078,93,15.67,Villepinte,93420,37713,3.0
93079,93,15.29,Villetaneuse,93430,13574,2.0
94001,94,16.43,Ablon-sur-Seine,94480,5852,3.8
94002,94,18.44,Alfortville,94140,44805,3.4
94003,94,19.92,Arcueil,94110,21788,3.2
94004,94,16.64,Boissy-Saint-Léger,94470,16977,3.3
94011,94,16.69,Bonneuil-sur-Marne,94380,18062,3.6
94015,94,17.72,Bry-sur-Marne,94360,17525,4.1
94016,94,20.22,Cachan,94230,30440,3.5
94017,94,17.39,Champigny-sur-Marne,94500,76990,3.1
94018,94,23.51,Charenton-le-Pont,94220,29882,3.9
94019,94,17.16,Chennevières-sur-Marne,94430,18039,2.9
94021,94,17.41,Chevilly-Larue,94550,19988,3.4
94022,94,17.27,Choisy-le-Roi,94600,46150,2.8
94028,94,17.13,Créteil,94000,93246,3.6
94033,94,20.45,Fontenay-sous-Bois,94120,52008,3.3
94034,94,16.7,Fresnes,94260,28710,2.7
94037,94,21.42,Gentilly,94250,18815,2.5
94038,94,17.84,L'Haÿ-les-Roses,94240,32071,3.1
94041,94,20.05,Ivry-sur-Seine,94200,63748,2.4
94042,94,19.43,Joinville-le-Pont,94340,19652,4.2
94043,94,21.21,Le Kremlin-Bicêtre,94270,24971,2.6
94044,94,16.77,Limeil-Brévannes,94450,27833,2.8
94046,94,19.63,Maisons-Alfort,94700,56483,3.9
94047,94,15.67,Mandres-les-Roses,94520,4777,3.7
94052,94,20.37,Nogent-sur-Marne,94130,34042,3.9
94053,94,16.19,Noiseau,94880,4607,3.9
94054,94,16.31,Orly,94310,24627,3.1
94055,94,16.82,Ormesson-sur-Marne,94490,10419,3.4
94056,94,15.11,Périgny,94520,2688,2.9
94058,94,18.89,Le Perreux-sur-Marne,94170,33588,3.9
94059,94,16.09,Le Plessis-Trévise,94420,19829,4.0
94060,94,16.72,La Queue-en-Brie,94510,12051,3.0
94065,94,18.03,Rungis,94150,5657,4.2
94067,94,25.36,Saint-Mandé,94160,22377,4.0
94068,94,19.19,Saint-Maur-des-Fossés,94100,74976,3.9
94069,94,21.36,Saint-Maurice,94410,14189,4.0
94070,94,16.08,Santeny,94440,4014,3.5
94071,94,17.08,Sucy-en-Brie,94370,27157,3.6
94073,94,17.24,Thiais,94320,30676,3.9
94074,94,16.38,Valenton,94460,14883,3.6
94075,94,15.93,Villecresnes,94440,11779,3.1
94076,94,19.51,Villejuif,94800,55208,2.7
94077,94,16.81,Villeneuve-le-Roi,94290,21679,3.1
94078,94,15.15,Villeneuve-Saint-Georges,94190,34890,2.1
94079,94,17.07,Villiers-sur-Marne,94350,28895,3.3
94080,94,25.05,Vincennes,94300,49788,4.1
94081,94,17.91,Vitry-sur-Seine,94400,95510,2.4
95014,95,16.16,Andilly,95580,2574,3.0
95018,95,16.27,Argenteuil,95100,111038,1.9
95019,95,15.73,Arnouville,95400,14255,3.4
95026,95,15.23,Asnières-sur-Oise,95270,2939,
95039,95,15.3,Auvers-sur-Oise,95430,6813,4.2
95051,95,16.5,Beauchamp,95250,8687,4.2
95052,95,14.53,Beaumont-sur-Oise,95260,9504,2.6
95060,95,15.58,Bessancourt,95550,7878,3.3
95063,95,17.43,Bezons,95870,31671,2.5
95091,95,16.43,Bouffémont,95570,6578,3.7
95127,95,16.38,Cergy,95000,65911,3.1
95134,95,14.46,Champagne-sur-Oise,95660,5018,4.2
95142,95,13.65,Chars,95750,2046,3.0
95149,95,14.77,Chaumontel,95270,3241,3.5
95176,95,16.42,Cormeilles-en-Parisis,95240,25406,3.8
95183,95,16.05,Courdimanche,95800,6709,4.0
95197,95,16.72,Deuil-la-Barre,95170,22149,3.7
95199,95,16.25,Domont,95330,15504,3.6
95203,95,16.1,Eaubonne,95600,25335,3.8
95205,95,15.37,Écouen,95440,7125,3.0
95210,95,18.83,Enghien-les-Bains,95880,11470,3.6
95211,95,15.06,Ennery,95300,2418,4.2
95218,95,16.55,Éragny,95610,18296,3.8
95219,95,16.86,Ermont,95120,28939,3.8
95229,95,16.33,Ézanville,95460,9656,2.8
95250,95,15.81,Fosses,95470,9791,4.0
95252,95,16.35,Franconville,95130,37394,3.6
95257,95,15.99,La Frette-sur-Seine,95530,4701,3.2
95268,95,16.51,Garges-lès-Gonesse,95140,43239,1.3
95277,95,16.24,Gonesse,95500,26106,3.1
95280,95,15.64,Goussainville,95190,31068,2.7
95288,95,15.97,Groslay,95410,8509,3.2
95306,95,16.63,Herblay-sur-Seine,95220,31314,3.4
95313,95,16.18,L'Isle-Adam,95290,12063,4.0
95323,95,15.9,Jouy-le-Moutier,95280,16741,3.6
95351,95,15.57,Louvres,95380,11037,3.5
95352,95,15.13,Luzarches,95270,4733,4.3
95353,95,15.24,Maffliers,95560,1834,3.5
95355,95,13.46,Magny-en-Vexin,95420,5846,2.7
95369,95,16.27,Margency,95580,2846,4.6
95370,95,14.08,Marines,95640,3446,4.1
95371,95,15.88,Marly-la-Ville,95670,5663,3.9
95392,95,15.73,Mériel,95630,5168,3.5
95394,95,15.86,Méry-sur-Oise,95540,9865,3.0
95424,95,16.22,Montigny-lès-Cormeilles,95370,21528,3.4
95426,95,16.0,Montlignon,95680,2937,4.6
95427,95,17.45,Montmagny,95360,14523,2.8
95428,95,17.18,Montmorency,95160,21723,3.6
95430,95,15.95,Montsoult,95560,3633,3.3
95450,95,16.19,Neuville-sur-Oise,95000,2043,1.9
95476,95,16.4,Osny,95520,17446,3.5
95480,95,14.7,Parmain,95620,5589,3.8
95487,95,14.41,Persan,95340,13734,3.2
95488,95,15.0,Pierrelaye,95220,9423,3.7
95491,95,16.11,Le Plessis-Bouchard,95130,8514,3.8
95500,95,15.79,Pontoise,95000,32405,3.7
95504,95,15.47,Presles,95590,3923,3.6
95509,95,15.69,Puiseux-en-France,95380,3563,3.9
95527,95,17.27,Roissy-en-France,95700,2833,3.2
95539,95,16.38,Saint-Brice-sous-Forêt,95350,15043,3.1
95541,95,12.21,Saint-Clair-sur-Epte,95770,1001,
95555,95,17.24,Saint-Gratien,95210,20895,4.0
95563,95,16.52,Saint-Leu-la-Forêt,95320,16130,4.0
95572,95,15.62,Saint-Ouen-l'Aumône,95310,24674,3.5
95574,95,16.9,Saint-Prix,95390,7036,4.4
95582,95,16.5,Sannois,95110,26565,3.4
95585,95,15.96,Sarcelles,95200,59196,2.4
95598,95,16.7,Soisy-sous-Montmorency,95230,18033,3.9
95604,95,15.92,Survilliers,95470,4213,2.9
95607,95,16.27,Taverny,95150,26872,3.6
95612,95,15.84,Le Thillay,95500,4567,4.4
95637,95,15.69,Vauréal,95490,16456,3.5
95641,95,15.71,Vémars,95470,2699,3.3
95652,95,15.45,Viarmes,95270,5194,4.0
95675,95,14.72,Villeron,95380,1506,
95680,95,15.55,Villiers-le-Bel,95400,28423,2.8
97101,971,13.27,Les Abymes,97139,53514,
97103,971,15.31,Baie-Mahault,97122,30837,
97104,971,12.58,Baillif,97123,5203,
97105,971,13.62,Basse-Terre,97100,9861,
97106,971,13.14,Bouillante,97125,6847,
97107,971,12.49,Capesterre-Belle-Eau,97130,17741,
97109,971,13.6,Gourbeyre,97113,7760,
97113,971,15.7,Le Gosier,97190,26489,
97115,971,13.27,Lamentin,97129,16354,
97116,971,13.38,Morne-à-l'Eau,97111,16495,
97117,971,13.57,Le Moule,97160,22149,
97118,971,15.7,Petit-Bourg,97170,24753,
97120,971,13.0,Pointe-à-Pitre,97110,15181,
97124,971,13.91,Saint-Claude,97120,10466,
97125,971,14.48,Saint-François,97118,11689,
97128,971,14.21,Sainte-Anne,97180,24151,
97129,971,12.33,Sainte-Rose,97115,17985,
97132,971,13.17,Trois-Rivières,97114,7862,
97134,971,12.09,Vieux-Habitants,97119,7110,
97205,972,13.57,Case-Pilote,97222,4455,
97206,972,15.3,Le Diamant,97223,5511,
97207,972,13.85,Ducos,97224,17655,
97209,972,13.98,Fort-de-France,97200,76512,
97210,972,14.98,Le François,97240,15980,
97212,972,11.97,Gros-Morne,97213,9689,
97213,972,13.83,Le Lamentin,97232,40095,
97217,972,13.01,Le Marin,97290,8751,
97220,972,13.0,Rivière-Pilote,97211,11877,
97221,972,13.74,Rivière-Salée,97215,11874,
97222,972,13.85,Le Robert,97231,21913,
97223,972,13.22,Saint-Esprit,97270,9890,
97224,972,12.79,Saint-Joseph,97212,15883,
97226,972,13.58,Sainte-Anne,97227,4444,
97227,972,14.26,Sainte-Luce,97228,9487,
97228,972,11.93,Sainte-Marie,97230,15487,
97229,972,14.91,Schœlcher,97233,19612,
97230,972,13.14,La Trinité,97220,12025,
97231,972,14.59,Les Trois-Îlets,97229,7242,
97232,972,14.34,Le Vauclin,97280,8619,
97302,973,14.91,Cayenne,97300,65493,
97304,973,14.9,Kourou,97310,24903,
97305,973,14.57,Macouria,97355,16219,
97307,973,14.56,Matoury,97351,33458,
97309,973,15.48,Remire-Montjoly,97354,26358,
97311,973,13.97,Saint-Laurent-du-Maroni,97320,47621,
97401,974,12.44,Les Avirons,97425,11440,
97402,974,10.73,Bras-Panon,97412,13057,
97404,974,13.49,L'Étang-Salé,97427,14059,
97405,974,11.05,Petite-Île,97429,12395,
97407,974,11.4,Le Port,97420,32977,
97408,974,12.81,La Possession,97419,32985,
97409,974,10.52,Saint-André,97440,56902,
97410,974,10.51,Saint-Benoît,97437,37036,
97411,974,12.23,Saint-Denis,97400,153810,
97412,974,10.56,Saint-Joseph,97480,37918,
97413,974,14.07,Saint-Leu,97416,34586,
97414,974,11.37,Saint-Louis,97421,53120,
97415,974,15.38,Saint-Paul,97411,103208,
97416,974,12.43,Saint-Pierre,97410,84982,
97418,974,11.69,Sainte-Marie,97438,34061,
97420,974,10.67,Sainte-Suzanne,97441,24065,
97422,974,10.82,Le Tampon,97418,79824,
